"pre","ACD","FOUT_avg","FOUT_max","FOUT_sum","MLOC_avg","MLOC_max","MLOC_sum","NBD_avg","NBD_max","NBD_sum","NOF_avg","NOF_max","NOF_sum","NOI","NOM_avg","NOM_max","NOM_sum","NOT","NSF_avg","NSF_max","NSF_sum","NSM_avg","NSM_max","NSM_sum","PAR_avg","PAR_max","PAR_sum","TLOC","CC_avg","CC_max","CC_sum","target"
0,1,1.30769230769231,4,17,2.92307692307692,12,38,1.23076923076923,3,16,4,4,4,0,12,12,12,1,1,1,1,1,1,1,0.461538461538462,2,6,77,1.23076923076923,2,16,FALSE
0,0,0.461538461538462,1,6,1.92307692307692,5,25,1,1,13,6,6,6,0,13,13,13,1,1,1,1,0,0,0,0.461538461538462,1,6,61,1.15384615384615,2,15,FALSE
6,0,15.3513513513514,127,568,23.1891891891892,218,858,1.91891891891892,4,71,7,7,7,0,37,37,37,1,29,29,29,0,0,0,1.54054054054054,4,57,1003,6.59459459459459,54,244,FALSE
2,0,9.82142857142857,46,275,14.5,74,406,1.67857142857143,4,47,7,7,7,0,28,28,28,1,17,17,17,0,0,0,1.5,4,42,511,4.57142857142857,20,128,FALSE
3,0,1.67796610169492,19,99,2.77966101694915,11,164,1,1,59,26,26,26,0,59,59,59,1,0,0,0,0,0,0,0.559322033898305,2,33,323,1.44067796610169,3,85,FALSE
0,0,0.625,5,5,2.375,12,19,1.25,3,10,0,0,0,0,8,8,8,1,0,0,0,0,0,0,0.125,1,1,46,1.25,3,10,FALSE
2,0,1.31578947368421,7,25,2.52631578947368,8,48,1,1,19,7,7,7,0,19,19,19,1,0,0,0,0,0,0,0.578947368421053,2,11,104,1.47368421052632,4,28,FALSE
0,0,0.428571428571429,1,3,1.42857142857143,2,10,1,1,7,3,3,3,0,7,7,7,1,0,0,0,0,0,0,0.428571428571429,1,3,30,1,1,7,FALSE
1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,7,1,1,1,FALSE
0,0,0.444444444444444,1,4,1.44444444444444,3,13,1,1,9,4,4,4,0,9,9,9,1,0,0,0,0,0,0,0.555555555555556,2,5,42,1,1,9,FALSE
0,0,0,0,0,1.5,2,3,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,11,1,1,2,FALSE
0,0,2.23076923076923,10,29,4,19,52,1.23076923076923,2,16,1,1,1,0,13,13,13,1,2,2,2,0,0,0,1.30769230769231,3,17,98,2.61538461538462,9,34,FALSE
0,0,0.333333333333333,1,1,1.33333333333333,2,4,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,14,1,1,3,FALSE
1,0,2,8,18,2.33333333333333,7,21,1,1,9,3,3,3,0,9,9,9,1,0,0,0,0,0,0,0.444444444444444,1,4,45,1.22222222222222,2,11,FALSE
0,0,2.31818181818182,10,51,3.40909090909091,7,75,1.04545454545455,2,23,7,7,7,0,22,22,22,1,0,0,0,0,0,0,0.636363636363636,2,14,136,1.72727272727273,3,38,FALSE
0,0,1.375,9,11,3.375,20,27,1.375,4,11,0,0,0,0,8,8,8,1,0,0,0,0,0,0,0.25,1,2,55,1.625,6,13,FALSE
0,0,0.5,2,4,2,4,16,1,1,8,4,4,4,0,8,8,8,1,0,0,0,0,0,0,0.5,2,4,42,1.125,2,9,FALSE
0,0,0.333333333333333,1,3,2.33333333333333,4,21,1.33333333333333,2,12,0,0,0,0,1.5,2,3,1,0,0,0,3,6,6,1.11111111111111,2,10,44,1.66666666666667,2,15,FALSE
0,0,1.2,6,6,2.2,7,11,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.4,2,2,31,1,1,5,FALSE
0,0,4.25,14,17,4.75,15,19,1.25,2,5,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.75,2,3,37,1.75,4,7,FALSE
5,0,7.76470588235294,33,132,16.7058823529412,67,284,2.23529411764706,7,38,1,1,1,0,17,17,17,1,0,0,0,0,0,0,1.05882352941176,2,18,343,4.94117647058824,14,84,FALSE
10,0,9.80555555555556,35,353,19.6388888888889,70,707,2.58333333333333,8,93,2,2,2,0,31,31,31,1,3,3,3,5,5,5,0.888888888888889,3,32,814,4.75,14,171,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE
1,1,10,15,30,25,36,75,4.33333333333333,6,13,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,2,5,97,7.66666666666667,10,23,FALSE
2,0,10.6666666666667,34,192,17.2777777777778,48,311,2.11111111111111,4,38,5,5,5,0,16,16,16,1,18,18,18,2,2,2,0.888888888888889,3,16,384,4.33333333333333,11,78,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
3,0,2,7,24,4.33333333333333,15,52,1.33333333333333,3,16,6,6,6,0,12,12,12,1,0,0,0,0,0,0,0.583333333333333,2,7,91,2.08333333333333,6,25,FALSE
1,0,6.16666666666667,15,74,10.1666666666667,21,122,1.75,3,21,0,0,0,0,12,12,12,1,0,0,0,0,0,0,1.08333333333333,2,13,171,2.41666666666667,5,29,FALSE
1,0,9,17,36,15.5,34,62,2,3,8,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1,2,4,80,3.25,6,13,FALSE
1,1,7.25,16,87,13.4166666666667,32,161,2,4,24,3,3,3,0,11,11,11,1,1,1,1,0,0,0,1.5,4,18,212,3.16666666666667,6,38,FALSE
1,0,20,20,20,36,36,36,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,48,7,7,7,FALSE
0,0,2.6,8,13,5.2,14,26,1.4,2,7,1,1,1,0,4,4,4,1,2,2,2,1,1,1,0.4,1,2,47,2,3,10,FALSE
10,0,10.5925925925926,32,286,20.3703703703704,61,550,2.7037037037037,6,73,1,1,1,0,27,27,27,1,0,0,0,0,0,0,1.2962962962963,3,35,651,4.48148148148148,10,121,FALSE
1,0,4.78260869565217,23,110,12.8260869565217,44,295,2.47826086956522,4,57,5,5,5,0,23,23,23,1,2,2,2,0,0,0,1.04347826086957,4,24,389,4.30434782608696,15,99,FALSE
0,0,9.3,36,93,21.3,72,213,2.7,5,27,0,0,0,0,0,0,0,1,7,7,7,10,10,10,0.9,2,9,262,5,10,50,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0.8,2,4,12,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,2,2,2,6,0,0,0,FALSE
0,0,0.857142857142857,2,6,5.42857142857143,14,38,1.85714285714286,4,13,3,3,3,0,7,7,7,1,1,1,1,0,0,0,0.428571428571429,1,3,59,2.14285714285714,5,15,FALSE
0,0,1.33333333333333,2,4,4,6,12,1.66666666666667,2,5,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1,2,3,27,1.66666666666667,2,5,FALSE
0,0,1.33333333333333,2,4,4,6,12,1.66666666666667,2,5,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1,2,3,27,1.66666666666667,2,5,FALSE
0,0,0.875,2,7,3.375,7,27,1.25,2,10,0,0,0,0,0,0,0,1,1,1,1,8,8,8,1.625,3,13,54,2,3,16,FALSE
1,0,4,23,56,9.71428571428571,43,136,2.28571428571429,10,32,5,5,5,0,14,14,14,1,0,0,0,0,0,0,0.571428571428571,2,8,194,3.57142857142857,15,50,FALSE
0,0,0,0,0,1,1,2,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,14,1,1,2,FALSE
5,0,10.4615384615385,45,136,23.5384615384615,113,306,2.15384615384615,5,28,1,1,1,0,13,13,13,1,0,0,0,0,0,0,1.46153846153846,5,19,363,4.61538461538461,20,60,FALSE
3,0,10.8888888888889,27,98,21.3333333333333,48,192,2.11111111111111,4,19,7,7,7,0,9,9,9,1,0,0,0,0,0,0,0.777777777777778,2,7,235,4.11111111111111,10,37,FALSE
0,0,2.5,6,10,5.75,13,23,2,4,8,1,1,1,0,4,4,4,1,1,1,1,0,0,0,1,1,4,42,2.25,5,9,FALSE
4,0,7.875,30,126,15.5625,57,249,2.5,6,40,2,3,4,0,8,10,16,1,0,0,0,0,0,0,0.8125,3,13,299,4,14,64,FALSE
0,0,3,8,9,8.33333333333333,19,25,2,3,6,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1,2,3,39,2.33333333333333,4,7,FALSE
3,0,14,30,56,33.25,65,133,2.75,4,11,6,6,6,0,4,4,4,1,0,0,0,0,0,0,1,2,4,163,5.5,8,22,FALSE
3,2,9.17241379310345,53,266,12.8275862068966,80,372,2.24137931034483,5,65,4,4,4,0,23,23,23,1,2,2,2,6,6,6,0.931034482758621,3,27,453,3.68965517241379,16,107,FALSE
5,0,13.2222222222222,50,238,31.3333333333333,111,564,3.05555555555556,6,55,3,3,3,0,11,11,11,1,1,1,1,7,7,7,1.16666666666667,2,21,633,7.16666666666667,19,129,FALSE
2,0,11.5384615384615,42,150,19.5384615384615,54,254,3,6,39,2,3,4,0,6.5,9,13,1,1,2,2,0,0,0,1.07692307692308,4,14,302,5.76923076923077,13,75,FALSE
0,0,2.16666666666667,8,13,3.83333333333333,11,23,1.33333333333333,2,8,1,1,1,0,5,5,5,1,2,2,2,1,1,1,0.5,1,3,46,1.83333333333333,3,11,FALSE
1,0,3,8,9,7.33333333333333,15,22,2.33333333333333,4,7,0,0,0,0,3,3,3,1,1,1,1,0,0,0,1,1,3,41,3.33333333333333,7,10,FALSE
1,0,9,17,18,17.5,32,35,2,3,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,53,3.5,6,7,FALSE
0,0,1.66666666666667,4,5,2.33333333333333,4,7,1.33333333333333,2,4,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,19,1.33333333333333,2,4,FALSE
4,0,2.84615384615385,12,37,4.15384615384615,13,54,1.38461538461538,3,18,0,0,0,0,4,4,4,1,12,12,12,9,9,9,0.846153846153846,2,11,102,1.76923076923077,4,23,FALSE
1,0,5.375,14,43,15.5,42,124,1.875,3,15,5,5,5,0,8,8,8,1,6,6,6,0,0,0,1.125,2,9,163,5.125,12,41,FALSE
8,0,8.29411764705882,40,141,16.2941176470588,58,277,2.47058823529412,6,42,1,2,2,0,1,2,2,1,0,0,0,7.5,15,15,1.58823529411765,3,27,335,5.94117647058824,18,101,FALSE
0,0,6.83333333333333,16,41,12.3333333333333,21,74,2.16666666666667,4,13,0,0,0,0,1,1,1,1,0,0,0,5,5,5,1,2,6,93,4.83333333333333,13,29,FALSE
0,0,0,0,0,1.66666666666667,5,10,1,1,6,4,4,4,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,4,5,32,1,1,6,FALSE
0,0,3.14285714285714,9,22,7.28571428571429,14,51,1.42857142857143,3,10,1,1,1,0,4,4,4,1,0,0,0,3,3,3,1.14285714285714,2,8,70,2.85714285714286,7,20,FALSE
0,0,0.454545454545455,1,5,1.45454545454545,2,16,1,1,11,5,5,5,0,11,11,11,1,0,0,0,0,0,0,0.454545454545455,1,5,51,1,1,11,FALSE
4,0,4.30769230769231,8,56,6.61538461538461,14,86,1.69230769230769,3,22,3,3,3,0,13,13,13,1,0,0,0,0,0,0,0.846153846153846,2,11,130,3.07692307692308,7,40,FALSE
0,0,1.06666666666667,9,16,2.2,11,33,1.06666666666667,2,16,6,6,6,0,15,15,15,1,0,0,0,0,0,0,0.866666666666667,4,13,82,1.26666666666667,3,19,FALSE
1,0,2.4,7,12,5,11,25,1.4,2,7,2,4,4,0,2.5,4,5,1,2,4,4,0,0,0,1.4,4,7,59,1.6,3,8,FALSE
1,0,5.66666666666667,13,34,14.8333333333333,33,89,2.16666666666667,3,13,4,4,4,0,6,6,6,1,3,3,3,0,0,0,1.33333333333333,4,8,133,4,8,24,FALSE
1,0,1.88888888888889,15,34,3,11,54,1.27777777777778,2,23,7,7,7,0,18,18,18,1,0,0,0,0,0,0,0.555555555555556,2,10,111,1.66666666666667,4,30,FALSE
0,0,12,19,84,17.7142857142857,26,124,2.28571428571429,3,16,7,7,7,0,7,7,7,1,4,4,4,0,0,0,1.42857142857143,4,10,176,4.85714285714286,9,34,FALSE
1,0,1.15789473684211,8,22,2.21052631578947,6,42,1.15789473684211,2,22,8,8,8,0,19,19,19,1,4,4,4,0,0,0,0.578947368421053,2,11,107,1.47368421052632,4,28,FALSE
1,0,9.83333333333333,18,59,15,22,90,2.33333333333333,3,14,7,7,7,0,6,6,6,1,3,3,3,0,0,0,2,4,12,126,4.66666666666667,8,28,FALSE
0,0,0.8,4,4,1.8,5,9,1,1,5,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,25,1.8,5,9,FALSE
1,0,2.22222222222222,32,60,3.74074074074074,37,101,1.33333333333333,8,36,13,13,13,0,27,27,27,1,0,0,0,0,0,0,0.481481481481481,1,13,182,1.77777777777778,13,48,FALSE
0,0,7.73333333333333,22,116,14.4666666666667,40,217,3,7,45,8,8,8,0,15,15,15,1,1,1,1,0,0,0,0.866666666666667,4,13,279,4.53333333333333,11,68,FALSE
0,0,0,0,0,1.2,2,6,1,1,5,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,22,1,1,5,FALSE
0,0,5.75,18,46,11.5,37,92,1.875,4,15,2,2,2,0,8,8,8,1,2,2,2,0,0,0,0.5,2,4,129,3.25,9,26,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,127,127,0,8,8,8,0,0,0,0.511811023622047,2,65,139,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,5,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.33333333333333,2,4,6,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,45,45,45,1,7,7,7,0,0,0,0,0,0,0,0,0,0,58,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,26,26,0,0,0,0,0,0,0,2.80769230769231,4,73,73,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
2,0,1.25,2,5,3.5,11,14,1.25,2,5,0,0,0,0,0,0,0,1,2,2,2,4,4,4,2,3,8,31,1.75,4,7,FALSE
1,0,5.71666666666667,34,343,9.31666666666667,50,559,1.71666666666667,7,103,2,2,2,0,60,60,60,1,0,0,0,0,0,0,0.7,4,42,715,2.43333333333333,11,146,FALSE
1,0,4.53333333333333,19,68,7.66666666666667,29,115,1.53333333333333,3,23,0,0,0,0,15,15,15,1,0,0,0,0,0,0,0.866666666666667,3,13,161,1.86666666666667,5,28,FALSE
1,0,1.16666666666667,6,7,1.66666666666667,6,10,0.833333333333333,1,5,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.666666666666667,2,4,28,1,2,6,FALSE
1,0,1.79310344827586,2,52,1.06896551724138,2,31,1,1,29,1,1,1,0,29,29,29,1,0,0,0,0,0,0,2.62068965517241,4,76,115,1,1,29,FALSE
2,0,1.25,2,5,3.5,11,14,1.25,2,5,0,0,0,0,0,0,0,1,2,2,2,4,4,4,2,3,8,29,1.75,4,7,FALSE
1,0,0.6,2,3,1.8,5,9,1,1,5,3,3,3,0,5,5,5,1,0,0,0,0,0,0,0.6,3,3,28,1,1,5,FALSE
1,0,4.64705882352941,9,158,5.02941176470588,13,171,1.02941176470588,2,35,1,1,1,0,34,34,34,1,0,0,0,0,0,0,2.55882352941176,4,87,336,1.02941176470588,2,35,FALSE
1,0,0.5,1,1,2.5,3,5,1,1,2,2,2,2,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,19,1,1,2,FALSE
1,0,0.857142857142857,1,6,1.14285714285714,2,8,1,1,7,0,0,0,0,7,7,7,1,0,0,0,0,0,0,0.285714285714286,2,2,28,1,1,7,FALSE
1,0,1,1,3,1.33333333333333,2,4,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,18,1,1,3,FALSE
1,1,2.11764705882353,6,36,4,25,68,1.29411764705882,3,22,1.5,2,3,0,8.5,12,17,1,0,0,0,0,0,0,0.882352941176471,2,15,115,1.52941176470588,8,26,FALSE
1,0,4.1875,10,67,7.1875,25,115,1.75,3,28,0,0,0,0,0,0,0,1,0,0,0,16,16,16,1.25,2,20,158,2.8125,10,45,FALSE
1,0,0.75,1,6,1,1,8,1,1,8,0,0,0,0,8,8,8,1,3,3,3,0,0,0,0.875,2,7,36,1,1,8,FALSE
1,0,2.33333333333333,6,7,4.66666666666667,11,14,1.33333333333333,2,4,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,2,2,30,1.33333333333333,2,4,FALSE
1,1,4.36363636363636,10,48,6.90909090909091,22,76,1.36363636363636,3,15,0,0,0,0,11,11,11,1,1,1,1,0,0,0,0.454545454545455,1,5,114,2.09090909090909,3,23,FALSE
1,0,1,1,4,1.75,3,7,1,1,4,0,0,0,0,0,0,0,1,0,0,0,4,4,4,1.5,2,6,19,1.5,2,6,FALSE
1,0,0,0,0,0.5,1,1,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,8,1,1,2,FALSE
1,0,2.33333333333333,4,7,2,3,6,1,1,3,0,0,0,0,3,3,3,1,1,1,1,0,0,0,0.666666666666667,1,2,18,1,1,3,FALSE
1,1,2.5,8,15,6,25,36,1.16666666666667,2,7,1,2,2,0,3,3,6,1,0.5,1,1,0,0,0,0.833333333333333,2,5,58,1.5,4,9,FALSE
1,0,0,0,0,0.5,1,4,1,1,8,0,0,0,0,8,8,8,1,0,0,0,0,0,0,0.625,1,5,25,1,1,8,FALSE
1,0,0,0,0,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,14,1,1,3,FALSE
1,0,7.05084745762712,57,416,11.1016949152542,86,655,1.83050847457627,7,108,1,1,1,0,3,3,3,1,4,4,4,56,56,56,2.08474576271186,5,123,811,4,22,236,FALSE
1,1,7,12,56,10.5,19,84,2.625,4,21,0,0,0,0,7,7,7,1,0,0,0,1,1,1,1.375,2,11,107,2.75,5,22,FALSE
1,0,3,6,15,2.4,5,12,1,1,5,0,0,0,0,5,5,5,1,1,1,1,0,0,0,0.2,1,1,29,1,1,5,FALSE
1,1,3.33333333333333,5,10,10.3333333333333,20,31,2,3,6,0,0,0,0,3,3,3,1,1,1,1,0,0,0,0.333333333333333,1,1,44,2,3,6,FALSE
1,0,4.33333333333333,10,13,5.33333333333333,10,16,1,1,3,0,0,0,0,3,3,3,1,1,1,1,0,0,0,0.666666666666667,1,2,29,1.33333333333333,2,4,FALSE
1,0,4.16666666666667,10,25,6.66666666666667,12,40,1.33333333333333,2,8,0,0,0,0,5,5,5,1,1,1,1,1,1,1,0.5,1,3,59,1.66666666666667,2,10,FALSE
1,0,0,0,0,0.5,1,1,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,8,1,1,2,FALSE
1,0,3,6,6,5,9,10,1.5,2,3,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,2,20,1.5,2,3,FALSE
1,1,3.33333333333333,7,20,7.5,21,45,1.83333333333333,3,11,0,0,0,0,5,5,5,1,1,1,1,1,1,1,0.5,1,3,67,2,3,12,FALSE
1,0,0.5,1,4,1.375,3,11,1,1,8,3,3,3,0,8,8,8,1,0,0,0,0,0,0,1,2,8,34,1,1,8,FALSE
1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,7,1,1,1,FALSE
1,2,4.8,12,24,10.4,23,52,1.6,3,8,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,68,1.6,3,8,FALSE
1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,8,1,1,1,FALSE
1,1,7.625,14,61,10.375,21,83,1.875,3,15,0,0,0,0,7,7,7,1,3,3,3,1,1,1,0.625,1,5,108,2.625,6,21,FALSE
1,1,5.22222222222222,15,47,9.55555555555556,42,86,1.66666666666667,4,15,0,0,0,0,4,4,8,1,0,0,0,0.5,1,1,0.333333333333333,1,3,112,2.44444444444444,10,22,FALSE
1,0,5,7,45,6.66666666666667,10,60,1.66666666666667,3,15,0,0,0,0,8,8,8,1,1,1,1,1,1,1,0.444444444444444,1,4,85,2.11111111111111,5,19,FALSE
1,0,2.125,3,17,3,7,24,1.25,2,10,0,0,0,0,8,8,8,1,1,1,1,0,0,0,0.375,1,3,47,1.375,3,11,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
1,0,2.33333333333333,5,14,3.33333333333333,10,20,1,1,6,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.5,2,3,38,2.5,7,15,FALSE
1,0,2.33333333333333,4,7,2,3,6,1,1,3,0,0,0,0,3,3,3,1,1,1,1,0,0,0,0.666666666666667,1,2,18,1,1,3,FALSE
1,2,6.31578947368421,21,120,10.0526315789474,44,191,1.63157894736842,4,31,0,0,0,0,18,18,18,1,3,3,3,1,1,1,0.842105263157895,3,16,252,2.57894736842105,12,49,FALSE
1,0,5.33333333333333,16,16,10.3333333333333,29,31,1.33333333333333,2,4,2,2,2,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,43,5,13,15,FALSE
1,1,3.33333333333333,5,10,10.3333333333333,20,31,2,3,6,0,0,0,0,3,3,3,1,1,1,1,0,0,0,0.333333333333333,1,1,44,2,3,6,FALSE
1,0,5.125,8,41,5.625,12,45,1.25,2,10,0,0,0,0,6,6,6,1,1,1,1,2,2,2,0.875,2,7,68,1.5,2,12,FALSE
1,0,4,4,8,5.5,6,11,2,2,4,1,1,1,0,2,2,2,1,2,2,2,0,0,0,0.5,1,1,23,2,2,4,FALSE
1,0,3.5,19,35,6.9,31,69,1.9,6,19,6,6,6,0,10,10,10,1,0,0,0,0,0,0,0.4,2,4,102,2.4,7,24,FALSE
2,1,3.9,38,195,8.06,60,403,1.76,4,88,6,14,18,0,16.6666666666667,32,50,1,0,0,0,0,0,0,0.84,6,42,551,2.42,14,121,FALSE
1,0,3.16455696202532,23,250,7.34177215189873,37,580,1.78481012658228,4,141,5.28571428571429,26,37,0,11.2857142857143,47,79,1,0.285714285714286,1,2,0,0,0,0.69620253164557,3,55,801,2.65822784810127,12,210,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,2.6,4,13,17,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,6,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,6,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,0,0,0,0,43,0,0,0,FALSE
1,0,2.14285714285714,10,15,6.71428571428571,26,47,1.85714285714286,5,13,4,4,4,0,7,7,7,1,1,1,1,0,0,0,0.428571428571429,2,3,74,2.42857142857143,7,17,FALSE
1,0,1.6,6,16,4.5,9,45,1.3,3,13,3,3,3,0,10,10,10,1,0,0,0,0,0,0,1.3,4,13,76,1.7,4,17,FALSE
1,0,2.22222222222222,4,20,7,15,63,1.88888888888889,4,17,6,6,6,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,3,8,93,2.55555555555556,5,23,FALSE
1,0,2.375,6,19,6.75,15,54,1.5,3,12,4,4,4,0,8,8,8,1,0,0,0,0,0,0,0.5,4,4,88,2.5,6,20,FALSE
1,0,3,15,18,5.33333333333333,25,32,1.33333333333333,3,8,4,4,4,0,6,6,6,1,0,0,0,0,0,0,0.333333333333333,1,2,53,1.66666666666667,5,10,FALSE
1,0,2.71428571428571,13,19,4.42857142857143,23,31,1.28571428571429,3,9,3,3,3,0,7,7,7,1,0,0,0,0,0,0,0.142857142857143,1,1,53,1.57142857142857,5,11,FALSE
2,0,6.7,27,67,17.3,100,173,1.5,3,15,1,1,1,0,10,10,10,1,1,1,1,0,0,0,2.5,5,25,233,3.8,19,38,FALSE
1,0,6,12,12,19.5,23,39,2.5,3,5,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,1,2,47,7,9,14,FALSE
1,0,4.5,7,18,7,10,28,1.5,2,6,0,0,0,0,4,4,4,1,0,0,0,0,0,0,3,5,12,54,1.75,3,7,FALSE
1,0,22.125,51,177,46.875,108,375,3.25,7,26,0,0,0,0,8,8,8,1,0,0,0,0,0,0,5.75,12,46,452,10.25,30,82,TRUE
1,0,1,2,6,1.66666666666667,3,10,1,1,6,1,2,2,0,3,5,6,1,0,0,0,0,0,0,1.33333333333333,3,8,33,1.16666666666667,2,7,FALSE
1,0,11,17,22,9,12,18,2,2,4,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,1,2,25,2,2,4,FALSE
1,0,2.83333333333333,6,17,8.83333333333333,34,53,1.66666666666667,3,10,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.333333333333333,1,2,70,5.83333333333333,24,35,FALSE
1,0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,9,1,1,2,FALSE
1,0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2.5,3,5,9,1,1,2,FALSE
1,0,3.90909090909091,13,43,7.63636363636364,34,84,1.63636363636364,4,18,2,2,2,0,9,9,9,1,0,0,0,2,2,2,0.636363636363636,1,7,116,2.18181818181818,7,24,FALSE
1,0,2,8,8,9.5,36,38,1.5,4,6,1,1,1,0,3,3,3,1,0,0,0,1,1,1,0.5,1,2,53,2,6,8,FALSE
1,0,4.25,11,34,7.375,26,59,1.625,3,13,1,1,1,0,7,7,7,1,0,0,0,1,1,1,0.5,1,4,85,2.75,8,22,FALSE
1,0,1.22302158273381,9,170,1.43165467625899,13,199,1.03597122302158,3,144,21.3333333333333,63,64,0,46.3333333333333,133,139,1,0,0,0,0,0,0,0.503597122302158,2,70,555,1.14388489208633,4,159,FALSE
1,0,0,0,0,1,1,4,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,18,1,1,4,FALSE
1,0,1.44444444444444,4,13,2.44444444444444,5,22,1,1,9,2,2,2,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,2,8,45,1.44444444444444,3,13,FALSE
1,0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,9,1,1,2,FALSE
1,0,1.44444444444444,4,13,2.44444444444444,5,22,1,1,9,2,2,2,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,2,8,45,1.44444444444444,3,13,FALSE
1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1,1,1,FALSE
1,0,4,5,8,6.5,8,13,1.5,2,3,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2,3,4,27,2,3,4,FALSE
1,0,4,8,32,4.75,9,38,1.125,2,9,1,1,1,0,8,8,8,1,3,3,3,0,0,0,1.625,3,13,69,1.125,2,9,FALSE
